Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
0.419506,-0.117782,0,-0.114486,0,0,0
0.419756,0.0145469,0,0.013146,0,0,0
0.420006,0.146547,0,0.143208,0,0,0
0.420256,0.195425,0,0.199012,0,0,0
0.420506,0.119257,0,0.116757,0,0,0
0.420756,0.15828,0,0.162928,0,0,0
0.421006,0.118131,0,0.121382,0,0,0
0.421256,0.254249,0,0.250748,0,0,0
0.421506,0.195247,0,0.199751,0,0,0
0.421756,0.338972,0,0.338551,0,0,0
0.422006,0.452443,0,0.448145,0,0,0
0.422256,0.433896,0,0.437454,0,0,0
0.422506,0.507052,0,0.505018,0,0,0
0.422756,0.572945,0,0.572897,0,0,0
0.423006,0.513361,0,0.516242,0,0,0
0.423256,0.371799,0,0.368475,0,0,0
0.423506,0.211389,0,0.212653,0,0,0
0.423756,-0.0714884,0,-0.0670652,0,0,0
0.424006,-0.239329,0,-0.236391,0,0,0
0.424256,-0.385139,0,-0.388709,0,0,0
0.424506,-0.540157,0,-0.535614,0,0,0
0.424756,-0.607218,0,-0.60836,0,0,0
0.425006,-0.585407,0,-0.588674,0,0,0
0.425256,-0.6123,0,-0.613619,0,0,0
0.425506,-0.447871,0,-0.448165,0,0,0
0.425756,-0.376166,0,-0.38059,0,0,0
0.426006,-0.202397,0,-0.201111,0,0,0
0.426256,-0.0932828,0,-0.0918786,0,0,0
0.426506,-0.0704075,0,-0.0671716,0,0,0
0.426756,-0.0574843,0,-0.0577201,0,0,0
0.427006,0.0148436,0,0.0135087,0,0,0
0.427256,0.127392,0,0.127634,0,0,0
0.427506,0.125716,0,0.124079,0,0,0
0.427756,0.141876,0,0.142827,0,0,0
0.428006,0.21011,0,0.207111,0,0,0
0.428256,0.434625,0,0.429655,0,0,0
0.428506,0.464164,0,0.460353,0,0,0
0.428756,0.496194,0,0.494124,0,0,0
0.429006,0.574856,0,0.578998,0,0,0
0.429256,0.582519,0,0.584368,0,0,0
0.429506,0.504514,0,0.508823,0,0,0
0.429756,0.354023,0,0.355769,0,0,0
0.430006,0.209895,0,0.208964,0,0,0
0.430256,-0.00991033,0,-0.00539604,0,0,0
0.430506,-0.2868,0,-0.285502,0,0,0
0.430756,-0.390228,0,-0.388315,0,0,0
0.431006,-0.513312,0,-0.516852,0,0,0
0.431256,-0.638959,0,-0.642964,0,0,0
0.431506,-0.500736,0,-0.502551,0,0,0
0.431756,-0.480779,0,-0.476502,0,0,0
0.432006,-0.343662,0,-0.348152,0,0,0
0.432256,-0.268073,0,-0.265737,0,0,0
0.432506,-0.289259,0,-0.291729,0,0,0
0.432756,-0.202043,0,-0.200557,0,0,0
0.433006,-0.131454,0,-0.128001,0,0,0
